2m 40s  20,269
2m 40s  30,267
2m 40s  40,263
2m 40s  50,259
2m 40s  60,254
2m 40s  70,251
2m 40s  80,249
2m 40s  90,249
2m 40s 100,251
2m 40s 110,253
2m 40s 120,255
2m 40s 130,257
2m 40s 140,258
2m 40s 150,258
2m 40s 160,259
2m 40s 170,260
2m 40s 180,260
2m 40s 190,260
2m 40s 200,261
2m 40s 210,260
2m 40s 220,260
2m 40s 230,259
2m 40s 240,260
2m 40s 250,261
2m 40s 260,263
2m 40s 270,265
2m 40s 280,267
2m 40s 290,267
2m 40s 300,268
2m 40s 310,268
2m 40s 320,268
2m 40s 330,269
2m 40s 340,269
2m 40s 350,270
2m 40s 360,269
2m 40s 370,269
2m 40s 380,268
2m 40s 390,268
2m 40s 400,268
2m 40s 410,268
2m 40s 420,268
2m 40s 430,268
2m 40s 440,268
2m 40s 450,268
2m 40s 460,269
2m 40s 470,269
2m 40s 480,269
2m 40s 490,269
2m 40s 500,269
2m 40s 510,269
2m 40s 520,268
2m 40s 530,269
2m 40s 540,269
2m 40s 550,268
2m 40s 560,269
2m 40s 570,269
2m 40s 580,270
2m 40s 590,271
2m 40s 600,271
2m 40s 610,271
2m 40s 620,271
2m 40s 630,271
2m 40s 640,272
2m 40s 650,272
2m 40s 660,273
2m 40s 670,273
2m 40s 680,273
2m 40s 690,273
2m 40s 700,273
2m 40s 710,273
2m 40s 720,273
2m 40s 730,273
2m 40s 740,274
2m 40s 750,274
2m 40s 760,275
2m 40s 770,274
2m 40s 780,274
2m 40s 790,274
2m 40s 800,274
2m 40s 810,274
2m 40s 820,274
2m 40s 830,275
2m 40s 840,275
2m 40s 850,276
2m 40s 860,277
2m 40s 870,277
2m 40s 880,276
2m 40s 890,275
2m 40s 900,275
2m 40s 910,275
2m 40s 920,274
2m 40s 930,274
2m 40s 940,274
2m 40s 950,274
2m 40s 960,274
2m 40s 970,275
2m 40s 980,274
2m 40s 990,274
2m 41s   0,274
2m 41s  10,274
2m 41s  20,274
2m 41s  30,275
2m 41s  40,275
2m 41s  50,274
2m 41s  60,274
2m 41s  70,274
2m 41s  80,274
2m 41s  90,274
2m 41s 100,274
2m 41s 110,274
2m 41s 120,273
2m 41s 130,273
2m 41s 140,273
2m 41s 150,272
2m 41s 160,272
2m 41s 170,272
2m 41s 180,272
2m 41s 190,273
2m 41s 200,273
2m 41s 210,274
2m 41s 220,274
2m 41s 230,274
2m 41s 240,275
2m 41s 250,275
2m 41s 260,275
2m 41s 270,274
2m 41s 280,274
2m 41s 290,274
2m 41s 300,274
2m 41s 310,274
2m 41s 320,275
2m 41s 330,275
2m 41s 340,277
2m 41s 350,279
2m 41s 360,282
2m 41s 370,284
2m 41s 380,289
2m 41s 390,294
2m 41s 400,299
2m 41s 410,303
2m 41s 420,307
2m 41s 430,307
2m 41s 440,306
2m 41s 450,305
2m 41s 460,304
2m 41s 470,304
2m 41s 480,304
2m 41s 490,306
2m 41s 500,307
2m 41s 510,309
2m 41s 520,312
2m 41s 530,313
2m 41s 540,315
2m 41s 550,317
2m 41s 560,319
2m 41s 570,320
2m 41s 580,322
2m 41s 590,322
2m 41s 600,323
2m 41s 610,323
2m 41s 620,323
2m 41s 630,322
2m 41s 640,323
2m 41s 650,324
2m 41s 660,325
2m 41s 670,327
2m 41s 680,329
2m 41s 690,329
2m 41s 700,330
2m 41s 710,331
2m 41s 720,331
2m 41s 730,331
2m 41s 740,331
2m 41s 750,331
2m 41s 760,329
2m 41s 770,328
2m 41s 780,326
2m 41s 790,325
2m 41s 800,322
2m 41s 810,319
2m 41s 820,315
2m 41s 830,312
2m 41s 840,307
2m 41s 850,304
2m 41s 860,300
2m 41s 870,297
2m 41s 880,295
2m 41s 890,295
2m 41s 900,294
2m 41s 910,294
2m 41s 920,294
2m 41s 930,293
2m 41s 940,291
2m 41s 950,290
2m 41s 960,287
2m 41s 970,284
2m 41s 980,280
2m 41s 990,277
2m 42s   0,271
2m 42s  10,268
2m 42s  20,265
2m 42s  30,262
2m 42s  40,260
2m 42s  50,259
2m 42s  60,259
2m 42s  70,258
2m 42s  80,259
2m 42s  90,259
2m 42s 100,259
2m 42s 110,259
2m 42s 120,259
2m 42s 130,259
2m 42s 140,259
2m 42s 150,259
2m 42s 160,259
2m 42s 170,260
2m 42s 180,259
2m 42s 190,258
2m 42s 200,255
2m 42s 210,251
2m 42s 220,245
2m 42s 230,240
2m 42s 240,235
2m 42s 250,232
2m 42s 260,227
2m 42s 270,224
2m 42s 280,221
2m 42s 290,218
2m 42s 300,215
2m 42s 310,214
2m 42s 320,214
2m 42s 330,214
2m 42s 340,215
2m 42s 350,215
2m 42s 360,216
2m 42s 370,216
2m 42s 380,216
2m 42s 390,216
2m 42s 400,217
2m 42s 410,217
2m 42s 420,217
2m 42s 430,217
2m 42s 440,217
2m 42s 450,217
2m 42s 460,216
2m 42s 470,217
2m 42s 480,218
2m 42s 490,218
2m 42s 500,222
2m 42s 510,224
2m 42s 520,232
2m 42s 530,239
2m 42s 540,247
2m 42s 550,252
2m 42s 560,259
2m 42s 570,261
2m 42s 580,262
2m 42s 590,262
2m 42s 600,260
2m 42s 610,258
2m 42s 620,256
2m 42s 630,254
2m 42s 640,253
2m 42s 650,252
2m 42s 660,252
2m 42s 670,253
2m 42s 680,253
2m 42s 690,254
2m 42s 700,256
2m 42s 710,258
2m 42s 720,261
2m 42s 730,262
2m 42s 740,264
2m 42s 750,264
2m 42s 760,263
2m 42s 770,262
2m 42s 780,261
2m 42s 790,259
2m 42s 800,258
2m 42s 810,257
2m 42s 820,258
2m 42s 830,259
2m 42s 840,261
2m 42s 850,263
2m 42s 860,264
2m 42s 870,264
2m 42s 880,265
2m 42s 890,265
2m 42s 900,263
2m 42s 910,262
2m 42s 920,261
2m 42s 930,259
2m 42s 940,259
2m 42s 950,260
2m 42s 960,261
2m 42s 970,263
2m 42s 980,266
2m 42s 990,267
2m 43s   0,272
2m 43s  10,276
2m 43s  20,282
2m 43s  30,286
2m 43s  40,292
2m 43s  50,294
2m 43s  60,297
2m 43s  70,298
2m 43s  80,298
2m 43s  90,297
2m 43s 100,296
2m 43s 110,293
2m 43s 120,291
2m 43s 130,289
2m 43s 140,286
2m 43s 150,283
2m 43s 160,280
2m 43s 170,278
2m 43s 180,276
2m 43s 190,275
2m 43s 200,275
2m 43s 210,275
2m 43s 220,274
2m 43s 230,274
2m 43s 240,274
2m 43s 250,274
2m 43s 260,273
2m 43s 270,272
2m 43s 280,270
2m 43s 290,267
2m 43s 300,265
2m 43s 310,263
2m 43s 320,261
2m 43s 330,261
2m 43s 340,260
2m 43s 350,260
2m 43s 360,259
2m 43s 370,259
2m 43s 380,259
2m 43s 390,259
2m 43s 400,259
2m 43s 410,259
2m 43s 420,260
2m 43s 430,260
2m 43s 440,261
2m 43s 450,262
2m 43s 460,262
2m 43s 470,262
2m 43s 480,262
2m 43s 490,261
2m 43s 500,261
2m 43s 510,261
2m 43s 520,260
2m 43s 530,259
2m 43s 540,259
2m 43s 550,259
2m 43s 560,259
2m 43s 570,259
2m 43s 580,260
2m 43s 590,260
2m 43s 600,260
2m 43s 610,260
2m 43s 620,260
2m 43s 630,259
2m 43s 640,258
2m 43s 650,258
2m 43s 660,256
2m 43s 670,254
2m 43s 680,252
2m 43s 690,249
2m 43s 700,247
2m 43s 710,246
2m 43s 720,244
2m 43s 730,243
2m 43s 740,242
2m 43s 750,240
2m 43s 760,238
2m 43s 770,237
2m 43s 780,235
2m 43s 790,234
2m 43s 800,233
2m 43s 810,233
2m 43s 820,230
2m 43s 830,228
2m 43s 840,226
2m 43s 850,223
2m 43s 860,221
2m 43s 870,221
2m 43s 880,221
2m 43s 890,221
2m 43s 900,220
2m 43s 910,220
2m 43s 920,220
2m 43s 930,220
2m 43s 940,220
2m 43s 950,220
2m 43s 960,221
2m 43s 970,221
2m 43s 980,221
2m 43s 990,221
2m 44s   0,221
2m 44s  10,221
2m 44s  20,220
2m 44s  30,219
2m 44s  40,217
2m 44s  50,215
2m 44s  60,214
2m 44s  70,214
2m 44s  80,213
2m 44s  90,213
2m 44s 100,214
2m 44s 110,214
2m 44s 120,214
2m 44s 130,214
2m 44s 140,215
2m 44s 150,216
2m 44s 160,216
2m 44s 170,217
2m 44s 180,218
2m 44s 190,218
2m 44s 200,218
2m 44s 210,218
2m 44s 220,218
2m 44s 230,219
2m 44s 240,220
2m 44s 250,221
2m 44s 260,223
2m 44s 270,224
2m 44s 280,225
2m 44s 290,225
2m 44s 300,226
2m 44s 310,226
2m 44s 320,225
2m 44s 330,225
2m 44s 340,225
2m 44s 350,225
2m 44s 360,225
2m 44s 370,225
2m 44s 380,225
2m 44s 390,225
2m 44s 400,226
2m 44s 410,226
2m 44s 420,227
2m 44s 430,227
2m 44s 440,228
2m 44s 450,228
2m 44s 460,228
2m 44s 470,228
2m 44s 480,228
2m 44s 490,228
2m 44s 500,228
2m 44s 510,228
2m 44s 520,228
2m 44s 530,228
2m 44s 540,228
2m 44s 550,227
2m 44s 560,227
2m 44s 570,227
2m 44s 580,228
2m 44s 590,229
2m 44s 600,229
2m 44s 610,229
2m 44s 620,230
2m 44s 630,230
2m 44s 640,230
2m 44s 650,231
2m 44s 660,231
2m 44s 670,230
2m 44s 680,231
2m 44s 690,231
2m 44s 700,231
2m 44s 710,231
2m 44s 720,231
2m 44s 730,230
2m 44s 740,230
2m 44s 750,230
2m 44s 760,230
2m 44s 770,230
2m 44s 780,231
2m 44s 790,231
2m 44s 800,230
2m 44s 810,230
2m 44s 820,230
2m 44s 830,230
2m 44s 840,230
2m 44s 850,230
2m 44s 860,229
2m 44s 870,229
2m 44s 880,230
2m 44s 890,229
2m 44s 900,230
2m 44s 910,230
2m 44s 920,230
2m 44s 930,230
2m 44s 940,230
2m 44s 950,230
2m 44s 960,230
2m 44s 970,230
2m 44s 980,231
2m 44s 990,231
2m 45s   0,231
2m 45s  10,231
2m 45s  20,231
2m 45s  30,232
2m 45s  40,233
2m 45s  50,234
2m 45s  60,235
2m 45s  70,234
2m 45s  80,234
2m 45s  90,233
2m 45s 100,233
2m 45s 110,233
2m 45s 120,234
2m 45s 130,235
2m 45s 140,237
2m 45s 150,238
2m 45s 160,240
2m 45s 170,242
2m 45s 180,244
2m 45s 190,245
2m 45s 200,246
2m 45s 210,248
2m 45s 220,250
2m 45s 230,251
2m 45s 240,253
2m 45s 250,254
2m 45s 260,257
2m 45s 270,259
2m 45s 280,260
2m 45s 290,261
2m 45s 300,263
2m 45s 310,263
2m 45s 320,262
2m 45s 330,261
2m 45s 340,260
2m 45s 350,259
2m 45s 360,256
2m 45s 370,255
2m 45s 380,253
2m 45s 390,252
2m 45s 400,251
2m 45s 410,251
2m 45s 420,253
2m 45s 430,255
2m 45s 440,259
2m 45s 450,262
2m 45s 460,265
2m 45s 470,267
2m 45s 480,268
2m 45s 490,268
2m 45s 500,266
2m 45s 510,264
2m 45s 520,260
2m 45s 530,256
2m 45s 540,252
2m 45s 550,250
2m 45s 560,249
2m 45s 570,250
2m 45s 580,251
2m 45s 590,253
2m 45s 600,256
2m 45s 610,257
2m 45s 620,258
2m 45s 630,259
2m 45s 640,260
2m 45s 650,260
2m 45s 660,260
2m 45s 670,260
2m 45s 680,261
2m 45s 690,261
2m 45s 700,261
2m 45s 710,262
2m 45s 720,263
2m 45s 730,264
2m 45s 740,265
2m 45s 750,266
2m 45s 760,266
2m 45s 770,266
2m 45s 780,266
2m 45s 790,266
2m 45s 800,268
2m 45s 810,270
2m 45s 820,274
2m 45s 830,278
2m 45s 840,282
2m 45s 850,285
2m 45s 860,288
2m 45s 870,290
2m 45s 880,292
2m 45s 890,294
2m 45s 900,295
2m 45s 910,295
2m 45s 920,294
2m 45s 930,293
2m 45s 940,289
2m 45s 950,286
2m 45s 960,283
2m 45s 970,280
2m 45s 980,277
2m 45s 990,276
2m 46s   0,275
2m 46s  10,274
2m 46s  20,271
2m 46s  30,269
2m 46s  40,267
2m 46s  50,264
2m 46s  60,262
2m 46s  70,262
2m 46s  80,263
2m 46s  90,262
2m 46s 100,263
2m 46s 110,263
2m 46s 120,262
2m 46s 130,262
2m 46s 140,262
2m 46s 150,262
2m 46s 160,262
2m 46s 170,262
2m 46s 180,262
2m 46s 190,262
2m 46s 200,261
2m 46s 210,261
2m 46s 220,261
2m 46s 230,262
2m 46s 240,262
2m 46s 250,262
2m 46s 260,262
2m 46s 270,262
2m 46s 280,263
2m 46s 290,263
2m 46s 300,262
2m 46s 310,262
2m 46s 320,261
2m 46s 330,261
2m 46s 340,261
2m 46s 350,262
2m 46s 360,263
2m 46s 370,263
2m 46s 380,263
2m 46s 390,263
2m 46s 400,262
2m 46s 410,261
2m 46s 420,260
2m 46s 430,260
2m 46s 440,259
2m 46s 450,259
2m 46s 460,259
2m 46s 470,259
2m 46s 480,258
2m 46s 490,258
2m 46s 500,258
2m 46s 510,258
2m 46s 520,258
2m 46s 530,259
2m 46s 540,260
2m 46s 550,259
2m 46s 560,259
2m 46s 570,259
2m 46s 580,260
2m 46s 590,260
2m 46s 600,260
2m 46s 610,259
2m 46s 620,259
2m 46s 630,258
2m 46s 640,258
2m 46s 650,258
2m 46s 660,258
2m 46s 670,259
2m 46s 680,259
2m 46s 690,260
2m 46s 700,260
2m 46s 710,259
2m 46s 720,259
2m 46s 730,259
2m 46s 740,260
2m 46s 750,261
2m 46s 760,262
2m 46s 770,262
2m 46s 780,263
2m 46s 790,262
2m 46s 800,262
2m 46s 810,262
2m 46s 820,262
2m 46s 830,263
2m 46s 840,263
2m 46s 850,263
2m 46s 860,263
2m 46s 870,263
2m 46s 880,263
2m 46s 890,262
2m 46s 900,262
2m 46s 910,262
2m 46s 920,262
2m 46s 930,262
2m 46s 940,262
2m 46s 950,262
2m 46s 960,263
2m 46s 970,263
2m 46s 980,265
2m 46s 990,268
2m 47s   0,272
2m 47s  10,277
2m 47s  20,284
2m 47s  30,290
2m 47s  40,297
2m 47s  50,301
2m 47s  60,306
2m 47s  70,306
2m 47s  80,305
2m 47s  90,301
2m 47s 100,298
2m 47s 110,295
2m 47s 120,294
2m 47s 130,295
2m 47s 140,297
2m 47s 150,300
2m 47s 160,302
2m 47s 170,303
2m 47s 180,302
2m 47s 190,299
2m 47s 200,293
2m 47s 210,286
2m 47s 220,277
2m 47s 230,271
2m 47s 240,265
2m 47s 250,262
2m 47s 260,260
2m 47s 270,261
2m 47s 280,262
2m 47s 290,264
2m 47s 300,265
2m 47s 310,266
2m 47s 320,266
2m 47s 330,265
2m 47s 340,262
2m 47s 350,260
2m 47s 360,258
2m 47s 370,256
2m 47s 380,258
2m 47s 390,261
2m 47s 400,264
2m 47s 410,268
2m 47s 420,272
2m 47s 430,273
2m 47s 440,274
2m 47s 450,275
2m 47s 460,275
2m 47s 470,276
2m 47s 480,276
2m 47s 490,276
2m 47s 500,275
2m 47s 510,275
2m 47s 520,276
2m 47s 530,277
2m 47s 540,281
2m 47s 550,284
2m 47s 560,287
2m 47s 570,290
2m 47s 580,292
2m 47s 590,292
2m 47s 600,291
2m 47s 610,290
2m 47s 620,290
2m 47s 630,291
2m 47s 640,292
2m 47s 650,294
2m 47s 660,297
2m 47s 670,300
2m 47s 680,304
2m 47s 690,307
2m 47s 700,312
2m 47s 710,315
2m 47s 720,319
2m 47s 730,321
2m 47s 740,325
2m 47s 750,327
2m 47s 760,328
2m 47s 770,329
2m 47s 780,329
2m 47s 790,328
2m 47s 800,327
2m 47s 810,327
2m 47s 820,327
2m 47s 830,327
2m 47s 840,326
2m 47s 850,326
2m 47s 860,327
2m 47s 870,327
2m 47s 880,326
2m 47s 890,327
2m 47s 900,326
2m 47s 910,324
2m 47s 920,320
2m 47s 930,316
2m 47s 940,309
2m 47s 950,305
2m 47s 960,300
2m 47s 970,297
2m 47s 980,294
2m 47s 990,294
2m 48s   0,294
2m 48s  10,294
2m 48s  20,293
2m 48s  30,292
2m 48s  40,288
2m 48s  50,284
2m 48s  60,276
2m 48s  70,271
2m 48s  80,265
2m 48s  90,262
2m 48s 100,260
2m 48s 110,261
2m 48s 120,262
2m 48s 130,262
2m 48s 140,262
2m 48s 150,262
2m 48s 160,261
2m 48s 170,260
2m 48s 180,259
2m 48s 190,258
2m 48s 200,257
2m 48s 210,257
2m 48s 220,257
2m 48s 230,257
2m 48s 240,256
2m 48s 250,256
2m 48s 260,256
2m 48s 270,256
2m 48s 280,255
2m 48s 290,255
2m 48s 300,257
2m 48s 310,259
2m 48s 320,261
2m 48s 330,264
2m 48s 340,267
2m 48s 350,268
2m 48s 360,271
2m 48s 370,273
2m 48s 380,279
2m 48s 390,285
2m 48s 400,293
2m 48s 410,300
2m 48s 420,308
2m 48s 430,312
2m 48s 440,319
2m 48s 450,323
2m 48s 460,326
2m 48s 470,329
2m 48s 480,330
2m 48s 490,330
2m 48s 500,330
2m 48s 510,330
2m 48s 520,331
2m 48s 530,331
2m 48s 540,331
2m 48s 550,331
2m 48s 560,331
2m 48s 570,330
2m 48s 580,330
2m 48s 590,330
2m 48s 600,330
2m 48s 610,330
2m 48s 620,330
2m 48s 630,330
2m 48s 640,330
2m 48s 650,330
2m 48s 660,330
2m 48s 670,331
2m 48s 680,331
2m 48s 690,331
2m 48s 700,331
2m 48s 710,330
2m 48s 720,330
2m 48s 730,329
2m 48s 740,329
2m 48s 750,329
2m 48s 760,329
2m 48s 770,330
2m 48s 780,331
2m 48s 790,331
2m 48s 800,331
2m 48s 810,331
2m 48s 820,331
2m 48s 830,331
2m 48s 840,330
2m 48s 850,330
2m 48s 860,331
2m 48s 870,331
2m 48s 880,330
2m 48s 890,330
2m 48s 900,330
2m 48s 910,330
2m 48s 920,329
2m 48s 930,329
2m 48s 940,330
2m 48s 950,330
2m 48s 960,330
2m 48s 970,330
2m 48s 980,332
2m 48s 990,334
2m 49s   0,336
2m 49s  10,338
2m 49s  20,340
2m 49s  30,339
2m 49s  40,338
2m 49s  50,337
2m 49s  60,335
2m 49s  70,332
2m 49s  80,330
2m 49s  90,329
2m 49s 100,328
2m 49s 110,329
2m 49s 120,329
2m 49s 130,329
2m 49s 140,330
2m 49s 150,329
2m 49s 160,329
2m 49s 170,330
2m 49s 180,330
2m 49s 190,329
2m 49s 200,328
2m 49s 210,327
2m 49s 220,326
2m 49s 230,326
2m 49s 240,326
2m 49s 250,326
2m 49s 260,325
2m 49s 270,324
2m 49s 280,323
2m 49s 290,323
2m 49s 300,321
2m 49s 310,321
2m 49s 320,319
2m 49s 330,317
2m 49s 340,314
2m 49s 350,312
2m 49s 360,310
2m 49s 370,309
2m 49s 380,307
2m 49s 390,306
2m 49s 400,304
2m 49s 410,303
2m 49s 420,302
2m 49s 430,302
2m 49s 440,304
2m 49s 450,306
2m 49s 460,310
2m 49s 470,313
2m 49s 480,317
2m 49s 490,319
2m 49s 500,323
2m 49s 510,325
2m 49s 520,327
2m 49s 530,329
2m 49s 540,330
2m 49s 550,330
2m 49s 560,331
2m 49s 570,331
2m 49s 580,331
2m 49s 590,331
2m 49s 600,331
2m 49s 610,330
2m 49s 620,330
2m 49s 630,330
2m 49s 640,330
2m 49s 650,330
2m 49s 660,330
2m 49s 670,329
2m 49s 680,329
2m 49s 690,328
2m 49s 700,328
2m 49s 710,328
2m 49s 720,326
2m 49s 730,325
2m 49s 740,321
2m 49s 750,317
2m 49s 760,311
2m 49s 770,308
2m 49s 780,303
2m 49s 790,300
2m 49s 800,297
2m 49s 810,296
2m 49s 820,295
2m 49s 830,294
2m 49s 840,293
2m 49s 850,293
2m 49s 860,292
2m 49s 870,291
2m 49s 880,289
2m 49s 890,287
2m 49s 900,283
2m 49s 910,279
2m 49s 920,272
2m 49s 930,265
2m 49s 940,258
2m 49s 950,253
2m 49s 960,249
2m 49s 970,249
2m 49s 980,250
2m 49s 990,252
2m 50s   0,255
2m 50s  10,257
2m 50s  20,259
2m 50s  30,260
2m 50s  40,261
2m 50s  50,261
2m 50s  60,261
2m 50s  70,261
2m 50s  80,259
2m 50s  90,257
2m 50s 100,256
2m 50s 110,254
2m 50s 120,254
2m 50s 130,255
2m 50s 140,257
2m 50s 150,258
2m 50s 160,260
2m 50s 170,262
2m 50s 180,263
2m 50s 190,264
2m 50s 200,265
2m 50s 210,266
2m 50s 220,266
2m 50s 230,265
2m 50s 240,264
2m 50s 250,262
2m 50s 260,260
2m 50s 270,259
2m 50s 280,260
2m 50s 290,261
2m 50s 300,260
2m 50s 310,261
2m 50s 320,262
2m 50s 330,261
2m 50s 340,261
2m 50s 350,262
2m 50s 360,262
2m 50s 370,262
2m 50s 380,261
2m 50s 390,260
2m 50s 400,260
2m 50s 410,259
2m 50s 420,259
2m 50s 430,259
2m 50s 440,259
2m 50s 450,259
2m 50s 460,259
2m 50s 470,259
2m 50s 480,259
2m 50s 490,259
2m 50s 500,259
2m 50s 510,259
2m 50s 520,259
2m 50s 530,259
2m 50s 540,259
2m 50s 550,259
2m 50s 560,258
2m 50s 570,258
2m 50s 580,256
2m 50s 590,255
2m 50s 600,252
2m 50s 610,249
2m 50s 620,245
2m 50s 630,242
2m 50s 640,235
2m 50s 650,230
2m 50s 660,223
2m 50s 670,216
2m 50s 680,210
2m 50s 690,207
2m 50s 700,204
2m 50s 710,203
2m 50s 720,203
2m 50s 730,202
2m 50s 740,202
2m 50s 750,201
2m 50s 760,200
2m 50s 770,200
2m 50s 780,200
2m 50s 790,200
2m 50s 800,200
2m 50s 810,200
2m 50s 820,199
2m 50s 830,198
2m 50s 840,196
2m 50s 850,195
2m 50s 860,194
2m 50s 870,192
2m 50s 880,191
2m 50s 890,192
2m 50s 900,192
2m 50s 910,192
2m 50s 920,192
2m 50s 930,192
2m 50s 940,193
2m 50s 950,194
2m 50s 960,195
2m 50s 970,195
2m 50s 980,196
2m 50s 990,197
2m 51s   0,197
2m 51s  10,197
2m 51s  20,197
2m 51s  30,197
2m 51s  40,196
2m 51s  50,195
2m 51s  60,195
2m 51s  70,194
2m 51s  80,194
2m 51s  90,195
2m 51s 100,195
2m 51s 110,194
2m 51s 120,194
2m 51s 130,194
2m 51s 140,194
2m 51s 150,195
2m 51s 160,195
2m 51s 170,195
2m 51s 180,196
2m 51s 190,196
2m 51s 200,196
2m 51s 210,196
2m 51s 220,195
2m 51s 230,195
2m 51s 240,195
2m 51s 250,195
2m 51s 260,195
2m 51s 270,195
2m 51s 280,195
2m 51s 290,195
2m 51s 300,195
2m 51s 310,195
2m 51s 320,194
2m 51s 330,194
2m 51s 340,193
2m 51s 350,193
2m 51s 360,192
2m 51s 370,191
2m 51s 380,190
2m 51s 390,190
2m 51s 400,190
2m 51s 410,189
2m 51s 420,189
2m 51s 430,188
2m 51s 440,189
2m 51s 450,190
2m 51s 460,191
2m 51s 470,193
2m 51s 480,195
2m 51s 490,196
2m 51s 500,196
2m 51s 510,196
2m 51s 520,195
2m 51s 530,195
2m 51s 540,194
2m 51s 550,194
2m 51s 560,194
2m 51s 570,195
2m 51s 580,196
2m 51s 590,198
2m 51s 600,201
2m 51s 610,204
2m 51s 620,208
2m 51s 630,210
2m 51s 640,214
2m 51s 650,216
2m 51s 660,220
2m 51s 670,222
2m 51s 680,224
2m 51s 690,225
2m 51s 700,226
2m 51s 710,227
2m 51s 720,226
2m 51s 730,224
2m 51s 740,223
2m 51s 750,222
2m 51s 760,221
2m 51s 770,221
2m 51s 780,221
2m 51s 790,221
2m 51s 800,221
2m 51s 810,220
2m 51s 820,220
2m 51s 830,219
2m 51s 840,219
2m 51s 850,220
2m 51s 860,222
2m 51s 870,223
2m 51s 880,227
2m 51s 890,231
2m 51s 900,238
2m 51s 910,243
2m 51s 920,251
2m 51s 930,256
2m 51s 940,261
2m 51s 950,263
2m 51s 960,265
2m 51s 970,266
2m 51s 980,264
2m 51s 990,262
2m 52s   0,258
2m 52s  10,254
2m 52s  20,250
2m 52s  30,248
2m 52s  40,248
2m 52s  50,249
2m 52s  60,252
2m 52s  70,255
2m 52s  80,257
2m 52s  90,258
2m 52s 100,258
2m 52s 110,257
2m 52s 120,252
2m 52s 130,249
2m 52s 140,243
2m 52s 150,237
2m 52s 160,230
2m 52s 170,226
2m 52s 180,221
2m 52s 190,218
2m 52s 200,216
2m 52s 210,215
2m 52s 220,215
2m 52s 230,216
2m 52s 240,217
2m 52s 250,218
2m 52s 260,218
2m 52s 270,218
2m 52s 280,219
2m 52s 290,219
2m 52s 300,222
2m 52s 310,225
2m 52s 320,229
2m 52s 330,231
2m 52s 340,235
2m 52s 350,237
2m 52s 360,239
2m 52s 370,241
2m 52s 380,242
2m 52s 390,242
2m 52s 400,242
2m 52s 410,241
2m 52s 420,242
2m 52s 430,242
2m 52s 440,242
2m 52s 450,243
2m 52s 460,242
2m 52s 470,242
2m 52s 480,242
2m 52s 490,243
2m 52s 500,244
2m 52s 510,246
2m 52s 520,249
2m 52s 530,250
2m 52s 540,252
2m 52s 550,252
2m 52s 560,252
2m 52s 570,252
2m 52s 580,252
2m 52s 590,252
2m 52s 600,251
2m 52s 610,251
2m 52s 620,250
2m 52s 630,250
2m 52s 640,250
2m 52s 650,250
2m 52s 660,251
2m 52s 670,251
2m 52s 680,250
2m 52s 690,250
2m 52s 700,249
2m 52s 710,249
2m 52s 720,249
2m 52s 730,249
2m 52s 740,249
2m 52s 750,248
2m 52s 760,249
2m 52s 770,249
2m 52s 780,249
2m 52s 790,250
2m 52s 800,250
2m 52s 810,250
2m 52s 820,250
2m 52s 830,251
2m 52s 840,251
2m 52s 850,252
2m 52s 860,252
2m 52s 870,251
2m 52s 880,250
2m 52s 890,249
2m 52s 900,249
2m 52s 910,249
2m 52s 920,249
2m 52s 930,250
2m 52s 940,250
2m 52s 950,250
2m 52s 960,250
2m 52s 970,251
2m 52s 980,251
2m 52s 990,250
2m 53s   0,250
2m 53s  10,250
2m 53s  20,252
2m 53s  30,254
2m 53s  40,258
2m 53s  50,261
2m 53s  60,265
2m 53s  70,268
2m 53s  80,273
2m 53s  90,275
2m 53s 100,277
2m 53s 110,279
2m 53s 120,280
2m 53s 130,280
2m 53s 140,281
2m 53s 150,281
2m 53s 160,282
2m 53s 170,282
2m 53s 180,281
2m 53s 190,280
2m 53s 200,279
2m 53s 210,278
2m 53s 220,277
2m 53s 230,278
2m 53s 240,280
2m 53s 250,283
2m 53s 260,287
2m 53s 270,290
2m 53s 280,293
2m 53s 290,294
2m 53s 300,295
2m 53s 310,295
2m 53s 320,294
2m 53s 330,293
2m 53s 340,291
2m 53s 350,289
2m 53s 360,287
2m 53s 370,286
2m 53s 380,285
2m 53s 390,285
2m 53s 400,284
2m 53s 410,284
2m 53s 420,286
2m 53s 430,289
2m 53s 440,291
2m 53s 450,295
2m 53s 460,298
2m 53s 470,299
2m 53s 480,299
2m 53s 490,298
2m 53s 500,296
2m 53s 510,293
2m 53s 520,289
2m 53s 530,286
2m 53s 540,283
2m 53s 550,283
2m 53s 560,282
2m 53s 570,284
2m 53s 580,287
2m 53s 590,290
2m 53s 600,293
2m 53s 610,295
2m 53s 620,297
2m 53s 630,296
2m 53s 640,294
2m 53s 650,292
2m 53s 660,290
2m 53s 670,287
2m 53s 680,285
2m 53s 690,284
2m 53s 700,285
2m 53s 710,287
2m 53s 720,289
2m 53s 730,291
2m 53s 740,293
2m 53s 750,293
2m 53s 760,293
2m 53s 770,292
2m 53s 780,291
2m 53s 790,290
2m 53s 800,290
2m 53s 810,291
2m 53s 820,292
2m 53s 830,292
2m 53s 840,292
2m 53s 850,291
2m 53s 860,289
2m 53s 870,286
2m 53s 880,283
2m 53s 890,282
2m 53s 900,280
2m 53s 910,279
2m 53s 920,280
2m 53s 930,280
2m 53s 940,280
2m 53s 950,281
2m 53s 960,282
2m 53s 970,282
2m 53s 980,282
2m 53s 990,283
2m 54s   0,282
2m 54s  10,282
